/* DATA DESCRIPTION:
Citation:	Fewkes, Ronald H; McFarland, William Douglas; Reinhart, W R (1980): Bulk on-board geochemistry of manganese nodules recovered for the DOMES, Sites A, B and C areas in the Pacific Ocean [dataset]. PANGAEA, https://doi.org/10.1594/PANGAEA.878221, 
RP8OC75-49-27	8.5033	-150.7967	-4938	1975-10-31	RP8OC75-49-27-1-FG17	0	28.85	4.97	1.56	1.36	0.20	0.15	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG1	0	22.10	10.80	0.92	0.58			Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG2	0	22.90	11.26	0.92	0.59			Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG3	0	22.60	11.02	0.90	0.58			Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG6	0	22.40	11.66	0.84	0.55			Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG36	0	25.30	11.71	0.94	0.57	0.22	0.04	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG37	0	22.48	12.33	0.89	0.64	0.21	0.07	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG38	0	25.59	10.35	1.10	0.81	0.25	0.07	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG19	0	22.70	13.98	0.78	0.63	0.27	0.07	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG40	0	25.52	11.34	0.97	0.64	0.28	0.07	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG41	0	21.54	12.13	1.44	0.54	0.26	0.08	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG42	0	20.82	11.80	0.86	0.64	0.25	0.07	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG43	0	23.49	10.39	0.95	0.71	0.39	0.04	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG44	0	23.42	11.92	0.76	0.65	0.26	0.07	Mn nodule
RP8OC75-50-28	8.6950	-150.3117	-4909	1975-11-01	RP8OC75-50-28-1-FG45	0	20.60	14.39	0.88	0.72	0.40	0.06	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG6	0	18.90	10.94	0.72	0.69			Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG8	0	17.80	12.28	0.69	0.75			Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG9	0	18.80	12.37	0.73	0.72			Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG10	0	19.70	11.67	0.74	0.79			Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG11	0	18.80	11.42	0.78	0.92			Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG40	0	19.30	10.33	0.74	0.74	0.27	0.07	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG41	0	17.99	8.31	0.86	0.61	0.23	0.08	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG42	0	23.13	11.88	0.89	0.67	0.23	0.08	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG43	0	24.44	12.35	0.87	0.57	0.28	0.06	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG44	0	20.89	11.95	1.03	0.47	0.22	0.06	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG45	0	22.19	11.71	0.88	0.29	0.21	0.05	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG46	0	23.93	13.11	0.74	0.51	0.27	0.05	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG47	0	27.26	8.69	1.44	1.03	0.25	0.08	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG48	0	23.49	7.80	0.99	0.57	0.31	0.09	Mn nodule
RP8OC75-50-29	8.7300	-150.3117	-4933	1975-11-01	RP8OC75-50-29-1-FG49	0	23.86	12.30	0.76	0.59	0.26	0.06	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG1	0	20.96	9.66	1.23	0.77	0.24	0.07	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG2	0	18.79	11.31	0.84	0.50	0.26	0.05	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG3	0	11.98	11.94	0.58	0.33	0.20	0.04	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG9	0	19.30	10.93	0.94	0.54	0.24	0.08	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG5	0	22.19	10.41	1.16	0.68	0.25	0.08	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG6	0	25.52	13.18	1.11	0.55	0.24	0.07	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG7	0	23.06	11.15	1.18	0.75	0.29	0.07	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG8	0	18.92	10.12	1.06	0.60	0.24	0.06	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG9	0	26.17	12.23	0.89	0.59	0.24	0.06	Mn nodule
RP8OC75-50-31	8.6900	-150.2500	-4870	1975-11-01	RP8OC75-50-31-1-FG10	0	21.97	13.89	0.88	0.47	0.22	0.06	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG2	0	23.60	10.79	0.90	0.61			Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG9	0	22.80	11.40	0.88	0.59			Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG11	0	23.90	10.60	1.01	0.65			Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG19	0	19.10	11.15	0.86	0.56			Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG16	0	18.30	6.25	1.03	1.60			Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG29	0	25.02	12.98	1.01	0.64	0.27	0.04	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG25	0	24.51	12.97	0.99	0.33	0.27	0.05	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG26	0	25.23	10.31	1.04	0.64	0.29	0.05	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG27	0	21.61	14.31	0.84	0.77	0.31	0.05	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG28	0	24.73	10.20	1.19	0.59	0.28	0.07	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG29	0	25.96	12.21	1.06	0.72	0.28	0.07	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG30	0	23.21	12.92	0.97	0.57	0.30	0.09	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG31	0	20.89	14.42	1.06	0.76	0.36	0.07	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG32	0	22.77	12.54	0.82	1.19	0.26	0.07	Mn nodule
RP8OC75-50-32	8.7183	-150.2350	-4852	1975-11-02	RP8OC75-50-32-1-FG33	0	26.10	12.03	1.12	0.67	0.27	0.07	Mn nodule
RP8OC75-46-07	9.3267	-150.8450	-5012	1975-10-26	RP8OC75-46-07-1-FG1	0	19.30	6.26	1.35	0.96			Mn nodule
RP8OC75-46-07	9.3267	-150.8450	-5012	1975-10-26	RP8OC75-46-07-1-FG2	0	14.20	7.52	1.02	0.72			Mn nodule
RP8OC75-46-07	9.3267	-150.8450	-5012	1975-10-26	RP8OC75-46-07-1-FG16	0	23.20	8.72	1.21	0.79			Mn nodule
RP8OC75-46-07	9.3267	-150.8450	-5012	1975-10-26	RP8OC75-46-07-1-FG24	0	23.10	6.86	1.41	1.03			Mn nodule
RP8OC75-46-07	9.3267	-150.8450	-5012	1975-10-26	RP8OC75-46-07-1-FG30	0	25.50	6.83	1.42	1.05			Mn nodule
RP8OC75-47-12	9.0583	-151.1850	-4907	1975-10-28	RP8OC75-47-12-1-FG4	0	27.80	4.53	1.62	1.51			Mn nodule
RP8OC75-47-12	9.0583	-151.1850	-4907	1975-10-28	RP8OC75-47-12-1-FG16	0	20.10	6.90	1.37	1.30			Mn nodule
RP8OC75-47-12	9.0583	-151.1850	-4907	1975-10-28	RP8OC75-47-12-1-FG25	0	16.90	6.55	1.18	0.98			Mn nodule
RP8OC75-47-12	9.0583	-151.1850	-4907	1975-10-28	RP8OC75-47-12-1-FG27	0	22.70	5.46	1.50	1.24			Mn nodule
RP8OC75-47-12	9.0583	-151.1850	-4907	1975-10-28	RP8OC75-47-12-1-FG28	0	14.70	8.46	1.10	0.99			Mn nodule
RP8OC75-47-13	9.0383	-151.1867	-4938	1975-10-28	RP8OC75-47-13-1-FG5	0	27.70	4.33	1.70	1.66			Mn nodule
RP8OC75-47-13	9.0383	-151.1867	-4938	1975-10-28	RP8OC75-47-13-1-FG4	0	28.00	4.75	1.56	1.59			Mn nodule
RP8OC75-47-13	9.0383	-151.1867	-4938	1975-10-28	RP8OC75-47-13-1-FG11	0	27.70	4.88	1.63	1.54			Mn nodule
RP8OC75-47-13	9.0383	-151.1867	-4938	1975-10-28	RP8OC75-47-13-1-FG15	0	28.00	5.35	1.52	1.51			Mn nodule
RP8OC75-47-13	9.0383	-151.1867	-4938	1975-10-28	RP8OC75-47-13-1-FG21	0	27.70	5.26	1.58	1.23			Mn nodule
RP8OC75-48-21	8.2930	-151.2200	-5097	1975-10-30	RP8OC75-48-21-1-FG2	0	26.60	5.75	1.48	1.54			Mn nodule
RP8OC75-48-21	8.2930	-151.2200	-5097	1975-10-30	RP8OC75-48-21-1-FG5	0	28.60	4.88	1.56	1.66			Mn nodule
RP8OC75-48-21	8.2930	-151.2200	-5097	1975-10-30	RP8OC75-48-21-1-FG6	0	26.90	5.71	1.43	1.53			Mn nodule
RP8OC75-48-21	8.2930	-151.2200	-5097	1975-10-30	RP8OC75-48-21-1-FG8	0	28.40	5.10	1.54	1.56			Mn nodule
RP8OC75-48-21	8.2930	-151.2200	-5097	1975-10-30	RP8OC75-48-21-1-FG11	0	25.30	5.95	1.40	1.42			Mn nodule
RP8OC75-50-30	8.6850	-150.2517	-4831	1975-11-01	RP8OC75-50-30-1-FG2	0	22.50	11.59	0.89	0.53			Mn nodule
RP8OC75-50-30	8.6850	-150.2517	-4831	1975-11-01	RP8OC75-50-30-1-FG5	0	23.10	11.63	0.84	0.55			Mn nodule
RP8OC75-50-30	8.6850	-150.2517	-4831	1975-11-01	RP8OC75-50-30-1-FG7	0	22.30	12.10	0.85	0.53			Mn nodule
RP8OC75-50-30	8.6850	-150.2517	-4831	1975-11-01	RP8OC75-50-30-1-FG15	0	22.50	12.01	0.85	0.53			Mn nodule
RP8OC75-50-30	8.6850	-150.2517	-4831	1975-11-01	RP8OC75-50-30-1-FG24	0	23.70	11.13	0.94	0.61			Mn nodule
RP8OC75-51-33	11.6933	-139.1833	-4785	1975-11-04	RP8OC75-51-33-1-FG1	0	28.06	4.91	1.88	1.41	0.20	0.14	Mn nodule
RP8OC75-51-33	11.6933	-139.1833	-4785	1975-11-04	RP8OC75-51-33-1-FG2	0	27.48	3.73	1.93	1.66	0.20	0.11	Mn nodule
RP8OC75-51-34	11.7067	-139.1800	-4828	1975-11-04	RP8OC75-51-34-1-FG3	0	28.60	3.75	1.57	1.48	0.00		Mn nodule
RP8OC75-51-34	11.7067	-139.1800	-4828	1975-11-04	RP8OC75-51-34-1-FG5	0	24.10	10.59	1.02	0.69	0.00		Mn nodule
RP8OC75-51-34	11.7067	-139.1800	-4828	1975-11-04	RP8OC75-51-34-1-FG6	0	32.76	3.61	1.42	1.01	0.17	0.15	Mn nodule
RP8OC75-51-34	11.7067	-139.1800	-4828	1975-11-04	RP8OC75-51-34-1-FG7	0	30.08	4.64	1.57	1.15	0.19	0.16	Mn nodule
RP8OC75-51-34	11.7067	-139.1800	-4828	1975-11-04	RP8OC75-51-34-1-FG8	0	28.78	3.90	1.60	1.13	0.18	0.15	Mn nodule
RP8OC75-51-34	11.7067	-139.1800	-4828	1975-11-04	RP8OC75-51-34-1-FG9	0	29.21	4.83	1.70	1.28	0.20	0.13	Mn nodule
RP8OC75-52-40	11.2717	-139.0700	-4765	1975-11-06	RP8OC75-52-40-1-FG3	0	30.95	5.04	1.65	1.10	0.20	0.16	Mn nodule
RP8OC75-52-40	11.2717	-139.0700	-4765	1975-11-06	RP8OC75-52-40-1-FG4	0	30.59	4.31	1.66	1.21	0.20	0.14	Mn nodule
RP8OC75-52-40	11.2717	-139.0700	-4765	1975-11-06	RP8OC75-52-40-1-FG5	0	31.68	4.41	1.67	1.18	0.19	0.14	Mn nodule
RP8OC75-52-40	11.2717	-139.0700	-4765	1975-11-06	RP8OC75-52-40-1-FG6	0	27.60	4.26	1.96	1.29			Mn nodule
RP8OC75-53-45	11.7317	-138.3700	-4887	1975-11-07	RP8OC75-53-45-1-FG1	0	30.01	5.65	1.68	1.27	0.23	0.13	Mn nodule
RP8OC75-53-45	11.7317	-138.3700	-4887	1975-11-07	RP8OC75-53-45-1-FG4	0	27.80	3.71	1.59	1.55			Mn nodule
RP8OC75-53-45	11.7317	-138.3700	-4887	1975-11-07	RP8OC75-53-45-1-FG5	0	24.60	5.92	1.33	1.29			Mn nodule
RP8OC75-53-45	11.7317	-138.3700	-4887	1975-11-07	RP8OC75-53-45-1-FG6	0	27.10	4.91	1.45	1.88			Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG1	0	30.16	4.42	1.78	1.47	0.23	0.15	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG2	0	29.79	5.37	1.49	1.15	0.23	0.12	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG3	0	28.71	5.51	1.99	1.03	0.23	0.12	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG4	0	28.69	5.42	1.65	1.26	0.23	0.09	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG5	0	30.37	4.10	1.78	1.54	0.23	0.14	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG6	0	30.45	3.60	1.97	1.91	0.21	0.14	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG7	0	29.14	5.03	1.72	1.32	0.22	0.13	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG8	0	29.72	9.26	1.39	1.03	0.19	0.14	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG9	0	28.64	4.35	1.96	1.12	0.21	0.12	Mn nodule
RP8OC75-54-48	12.1833	-137.6833	-4833	1975-11-08	RP8OC75-54-48-1-FG10	0	28.13	5.20	1.32	1.03	0.22	0.12	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG1	0	29.36	5.29	1.66	1.19	0.23	0.12	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG2	0	28.85	5.12	1.59	1.18	0.21	0.14	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG3	0	29.00	5.20	1.57	1.13	0.21	0.15	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG4	0	30.08	5.18	1.75	1.28	0.29	0.11	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG5	0	30.16	4.85	1.65	1.18	0.23	0.13	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG6	0	29.58	4.81	1.60	1.16	0.23	0.14	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG7	0	30.52	4.62	1.74	1.24	0.23	0.13	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG8	0	28.42	5.13	1.81	1.28	0.19	0.12	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG9	0	28.71	4.79	1.70	1.38	0.25	0.11	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG10	0	23.71	4.97	1.64	1.23	0.21	0.12	Mn nodule
RP8OC75-54-51	12.1483	-137.7433	-4837	1975-11-08	RP8OC75-54-51-1-FG11	0	27.10	5.39	1.40	1.11			Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG1	0	22.84	4.78	1.47	1.15	0.21	0.12	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG2	0	30.30	4.47	1.60	0.97	0.21	0.15	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG3	0	25.09	4.95	1.53	1.10	0.21	0.12	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG4	0	29.21	4.79	1.58	1.23	0.22	0.11	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG5	0	20.24	4.75	1.18	1.23	0.23	0.12	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG6	0	30.01	4.79	1.59	1.23	0.22	0.12	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG7	0	29.65	4.33	1.70	1.29	0.20	0.12	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG8	0	27.84	5.08	1.65	1.30	0.20	0.12	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG9	0	29.58	4.65	1.68	1.24	0.20	0.12	Mn nodule
RP8OC75-54-52	12.1600	-137.7067	-4855	1975-11-09	RP8OC75-54-52-1-FG10	0	27.98	4.79	1.58	1.30	0.22	0.08	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG6	0	27.55	6.95	1.14	0.96	0.28	0.07	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG7	0	30.74	2.36	1.79	1.61	0.20	0.16	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG8	0	25.02	4.30	1.59	1.42	0.19	0.14	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG9	0	30.01	3.40	1.56	1.60	0.20	0.17	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG10	0	32.11	2.85	1.72	1.61	0.19	0.15	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG11	0	26.46	3.14	1.65	1.47	0.21	0.13	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG12	0	30.01	3.30	1.67	1.55	0.17	0.16	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG13	0	28.85	2.53	1.65	1.43	0.19	0.15	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG19	0	30.01	3.54	1.72	1.47	0.19	0.15	Mn nodule
RP8OC75-55-53	11.8100	-137.4717	-4765	1975-11-09	RP8OC75-55-53-1-FG15	0	30.95	3.32	1.77	1.56	0.20	0.18	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG1	0	23.13	7.02	1.62	0.81	0.20	0.13	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG2	0	30.23	4.66	1.80	1.31	0.34	0.12	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG3	0	29.29	4.54	1.72	1.28	0.22	0.14	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG4	0	30.01	4.92	1.56	1.18	0.24	0.15	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG5	0	29.50	4.04	1.60	1.28	0.21	0.12	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG6	0	29.65	4.55	1.62	1.21	0.25	0.12	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG7	0	31.02	4.38	1.74	1.29	0.24	0.16	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG8	0	30.16	4.51	1.71	0.92	0.23	0.05	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG9	0	31.75	4.01	1.58	1.41	0.25	0.12	Mn nodule
RP8OC75-55-54	11.8467	-137.4450	-4737	1975-11-09	RP8OC75-55-54-1-FG10	0	30.52	4.18	1.66	1.30	0.31	0.12	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG3	0	30.74	4.25	1.73	1.42	0.31	0.12	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG4	0	29.36	4.59	1.79	1.39	0.25	0.11	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG5	0	30.88	4.02	1.66	1.21	0.21	0.12	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG6	0	29.58	4.60	1.72	1.21	0.23	0.07	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG7	0	29.58	4.17	1.59	1.27	0.23	0.14	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG8	0	30.23	4.26	1.69	1.26	0.22	0.14	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG9	0	29.21	4.39	1.68	1.27	0.25	0.11	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG10	0	31.02	4.39	1.68	1.25	0.21	0.19	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG11	0	24.99	3.99	1.75	1.25	0.23	0.14	Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG13	0	22.40	6.62	1.90	1.35			Mn nodule
RP8OC75-55-55	11.8033	-137.4383	-4759	1975-11-09	RP8OC75-55-55-1-FG14	0	27.00	5.26	1.28	1.02			Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG1	0	29.36	4.86	1.57	1.11	0.23	0.14	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG2	0	27.77	4.59	1.65	1.18	0.23	0.13	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG3	0	30.95	3.79	1.69	1.23	0.20	0.15	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG4	0	29.79	4.25	1.67	1.34	0.25	0.12	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG5	0	30.45	4.17	1.78	1.28	0.21	0.19	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG6	0	24.51	4.28	1.77	1.32	0.23	0.12	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG7	0	31.10	3.93	1.72	1.27	0.21	0.14	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG8	0	29.87	4.29	1.58	1.31	0.28	0.12	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG9	0	28.64	4.40	1.66	1.23	0.23	0.12	Mn nodule
RP8OC75-55-56	11.8100	-137.4050	-4800	1975-11-09	RP8OC75-55-56-1-FG10	0	29.94	4.29	1.69	1.18	0.22	0.12	Mn nodule
RP8OC75-51-35	11.7183	-139.1483	-4817	1975-11-04	RP8OC75-51-35-1-FG3	0	25.40	3.29	1.31	1.39			Mn nodule
RP8OC75-51-35	11.7183	-139.1483	-4817	1975-11-04	RP8OC75-51-35-1-FG4	0	27.80	3.37	1.32	1.52			Mn nodule
RP8OC75-51-36	11.7283	-139.1367	-4817	1975-11-05	RP8OC75-51-36-1-FG2	0	28.60	3.68	1.40	1.48			Mn nodule
